Timestamp,Asset_ID,Latitude,Longitude,Inventory_Level,Shipment_Status,Humidity,Traffic_Status,Waiting_Time,User_Transaction_Amount,User_Purchase_Frequency,Logistics_Delay_Reason,Asset_Utilization,Demand_Forecast,Logistics_Delay,commodity,food_supply_stage,packaging_material,days_to_expiry,temp_class,hour_of_day,day_of_week,month,temperature_celsius,synthetic_loss_percentage,loss_risk
2036-07-05 13:49:20.787411571,Truck_8,38.45694216626574,168.41524007689782,132.87026963343337,Delayed,73.02844988423526,Heavy,9.404824806533597,349.07491912033635,2.8671279264425515,Weather,89.21238030720532,150.72202647439266,1.0014731709452376,Rice,Storage (post-harvest collection),foil,24,ambient,13,5,7,11.641801182049516,8.388229310315253,0
2027-04-30 10:46:36.896767125,Truck_4,-59.22586432501071,69.38396528108964,303.12603977149223,In Transit,68.33983891182844,Detour,50.02165343517259,215.850213656979,6.021908372487088,Mechanical Failure,97.20984126011288,295.5534121225616,0.0085827801355278,Maize (corn),Storage,cardboard,21,ambient,10,4,4,18.28929094769997,12.1580263392276,0
2043-07-22 09:29:42.580607414,Truck_2,-70.29314240706712,-7.974536293287136,456.33697456951495,Delivered,51.96480017726807,Detour,28.38158953797767,420.00299375480927,6.040143767955451,Unknown,68.38007104201301,105.9719982862434,0.0,Maize (corn),Storage (post-harvest collection),cardboard,7,ambient,9,2,7,15.968520119231997,15.994070281978772,1
2050-04-27 17:14:01.761267900,Truck_10,-40.563764543185854,41.10820915136199,175.12247647748617,Delayed,69.9797814765839,Detour,26.25401860148032,109.08283573688207,2.015993931256522,Weather,88.20897456115065,135.62151517560463,1.0117786736859258,Rice,Storage (post-harvest collection),foil,5,ambient,17,2,4,16.17115253487359,12.35376549830118,0
2037-05-28 21:44:42.736300588,Truck_2,6.6944501740774776,117.64166347620258,286.73016666652615,Delivered,72.47984280409992,Clear,45.269191574021235,149.30656254389055,8.050407839357838,Traffic,82.04050146711894,280.9275488606622,0.0,Wheat,Storage (post-harvest collection),plastic,9,ambient,21,3,5,23.1154134311295,13.846034923425949,1
2038-01-16 23:32:04.797686100,Truck_10,29.56712625574582,-90.03214387133873,123.53644735475478,Delayed,64.38217477737791,Clear,15.933862203833325,176.04027791959402,8.107236699344204,Mechanical Failure,74.16068891955653,269.76389339348583,1.0144257974382676,Rice,Storage (post-harvest collection),paper,8,ambient,23,5,1,17.443645227479514,9.05505840494436,0
2024-07-19 00:38:01.388760444,Truck_6,62.80564727839543,20.43184182753424,296.3367563614442,Delayed,59.46250729568502,Detour,28.970808711354213,266.2592768010347,9.961098884953255,Traffic,71.29222082182909,154.18289523796545,0.9724067918308849,Millet,Transport,plastic,21,ambient,0,4,7,16.340938253271123,5.094861793820138,0
2030-06-10 12:43:55.002398878,Truck_2,40.205525400122625,-70.49991798796385,243.16646134225573,In Transit,58.19018605879453,Clear,33.719683462333954,278.3300192434614,9.849938341279076,Traffic,84.55578607954953,149.11370721600466,0.0243820255064401,Cottonseed,Storage,foil,13,ambient,12,0,6,23.43248371814581,4.330241388040299,0
2039-10-13 02:10:37.568705797,Truck_8,44.7247125690751,-174.06810016770197,315.42986489256293,In Transit,75.0710088954418,Heavy,15.10399261150136,283.70362109109425,3.125620185170077,Mechanical Failure,68.676434844603,103.39603072642235,1.0020066102791243,Sorghum,Storage (post-harvest collection),paper,3,ambient,2,3,10,11.305864574290842,14.004616607757791,1
2043-08-30 01:17:52.750380874,Truck_9,0.4470761156823095,93.1710838589853,261.8544872889795,Delivered,60.11968278229187,Heavy,56.93112515745263,111.79274024185968,1.864483224873123,Traffic,65.80636984415484,200.75059578605055,0.983305438665681,Sorghum,Storage (post-harvest collection),paper,1,ambient,1,6,8,16.905483063527615,15.79412548503123,1
2053-02-18 12:22:54.151987314,Truck_10,38.47314429141199,-52.33039272128822,440.16238472155766,Delayed,61.411591395074176,Heavy,44.75093341501929,180.80437730300036,5.016661658166249,Mechanical Failure,93.6817860175699,109.1208172863426,0.9849134117826978,Millet,Storage (post-harvest collection),paper,3,ambient,12,1,2,16.834551346101367,15.62377490497838,1
2041-09-09 17:40:09.032650471,Truck_9,69.71398260473575,-65.89402634877925,205.692367462294,In Transit,69.29037179362577,Heavy,19.08902348711878,369.5442656754546,2.9775118829188916,Traffic,74.46863031609199,254.38596026803611,1.0103731318616531,Rice,Storage (post-harvest collection),foil,11,ambient,17,0,9,10.52146839504542,12.183778472863697,0
2048-11-07 18:50:04.719386697,Truck_9,-67.89487404542496,-15.265711115363816,370.4532360162098,Delivered,70.98807862857386,Clear,57.570195117254784,337.361873909883,1.8085369223237855,Mechanical Failure,87.0479584836547,259.6171478653114,0.0,Rice,Storage (post-harvest collection),paper,16,ambient,18,5,11,20.109715857001852,5.787506853715789,0
2042-08-15 07:55:56.116818070,Truck_4,62.35031230830259,-119.76809007608612,442.953202488275,Delivered,62.607659978295594,Clear,35.24304191642932,197.4483134723837,10.028157002433437,Unknown,80.48764072580187,271.6569457478723,0.0,Maize (corn),Storage,cardboard,20,ambient,7,4,8,13.49263704371618,0.0,0
2041-02-03 12:50:48.733089447,Truck_2,-24.835036065658144,-71.23810241727602,200.32268993484175,In Transit,71.16422456448203,Detour,23.60947965556445,451.5457747365284,8.937584648894005,Unknown,65.24392681517318,158.9982752875749,0.0,Millet,Storage (post-harvest collection),cardboard,28,ambient,12,6,2,21.530173531263372,4.3192086903013625,0
2024-11-04 04:43:37.813499719,Truck_2,-60.05861704282317,-20.46021215440441,494.27713207437154,In Transit,69.76620346239928,Heavy,22.15872263068253,488.98565597050265,8.932208595860104,Weather,86.86654394085218,107.02367208043206,0.9888391947293872,"Meat of cattle with the bone, fresh or chilled",Processing,plastic,22,cold,4,0,11,3.890892072275898,11.604212268880474,0
2043-02-15 00:32:56.402398348,Truck_10,-37.73766537822942,-125.982411629507,292.02780324078964,Delayed,63.32853582024075,Detour,24.70547512591798,457.2683421802011,2.149180343655859,Unknown,79.1419759699413,148.26254365118987,0.98845131634053,Rice,Storage (post-harvest collection),paper,13,ambient,0,6,2,17.69686629539961,9.274382541054097,0
2046-11-26 13:05:08.951472163,Truck_6,-44.88764786952734,-97.1795307288853,308.8745799133077,In Transit,65.42402551350995,Detour,26.314907116625196,106.90321916152156,9.063434540785796,Mechanical Failure,60.37705007126944,245.9398921249977,0.0,Rice,Storage (post-harvest collection),foil,11,ambient,13,0,11,13.113592283937331,13.75439167722193,1
2050-10-08 04:37:58.420967460,Truck_6,13.38910404643291,78.64934520919371,399.25106282074785,In Transit,71.52461606553,Clear,29.598110210752708,491.7522575304064,3.873295997312435,Weather,81.43137729646685,174.04707092944517,0.0,Maize (corn),Processing,foil,15,ambient,4,5,10,19.686736968779915,9.683731106636468,0
2041-06-03 01:41:10.272006869,Truck_1,74.90704495167778,116.80114324188428,424.57807029086246,Delivered,77.80180635324109,Detour,57.824160927359245,375.6914030773228,6.068667396797685,Traffic,92.3857833726168,126.86387293248926,0.0237390866288916,Sweet potatoes,Processing,paper,12,ambient,1,0,6,20.307839720659437,17.58556669890826,1
2046-05-25 18:33:34.264740109,Truck_3,68.73190830302961,102.82997909254944,181.11114995971636,Delivered,62.03665275639523,Clear,31.11061455996775,309.40925930608944,6.029537651429356,Weather,73.04860817769774,218.1856163705579,0.0101088708507523,Safflower seed,Storage,paper,14,ambient,18,4,5,24.249569172659974,6.467855680753876,0
2045-11-29 00:56:28.350582719,Truck_1,34.45241551439548,-48.37065493388428,292.0117174445625,Delivered,64.2409211890429,Clear,53.955501440187206,306.50509159278494,0.966597824792406,Traffic,88.31455295659643,125.86853059128802,0.0,Millet,Storage (post-harvest collection),glass,10,ambient,0,2,11,15.740329694292818,8.009824988599647,0
2038-04-01 16:35:32.533092141,Truck_8,30.4084642851483,105.64152197741392,169.0894688697446,Delayed,71.6481805678748,Clear,55.25590152220033,422.6084273779136,7.93559641018663,Traffic,60.4377741283146,262.13854957563314,0.9868498820017966,Fonio,Storage (post-harvest collection),paper,4,ambient,16,3,4,9.307933891476706,16.729679523722886,1
2039-04-11 20:06:34.116470933,Truck_10,87.81590036663827,-97.18012357989436,123.70193627319244,Delivered,56.921124534736705,Clear,60.54835304861743,146.72545292925105,8.94677095733957,Weather,69.78101055327022,192.84494767224447,0.0,Millet,Storage,plastic,19,ambient,20,0,4,15.818809918710048,9.210080311267792,0
2044-01-10 02:27:43.643958569,Truck_5,-10.841798133648354,138.35592824672088,400.2097116267777,In Transit,58.63644295303028,Heavy,29.91859795248704,266.21411510956807,7.008330815799485,Unknown,67.28237924298354,225.36794168398308,0.9981564956825756,Rice,Storage (post-harvest collection),paper,30,ambient,2,6,1,20.39039327694396,7.918793547012808,0
2037-09-16 23:29:38.781068087,Truck_3,57.85766090809041,22.248253827224865,326.4991736922662,Delivered,53.8858533700435,Detour,49.10423870037888,500.90486765519415,2.968395643678094,Weather,79.86478955459847,146.63866778709615,0.0,Rice,Storage (post-harvest collection),cardboard,27,ambient,23,2,9,20.611347937259964,2.10856547839615,0
2031-08-08 11:59:05.415962100,Truck_3,65.14602088968634,-17.933368503724115,423.504664408016,Delayed,56.89458980387224,Clear,14.73499454134739,241.8722617396081,5.063562433995819,Traffic,83.37450302672592,226.37745133509432,1.0108144054415733,Fonio,Storage (post-harvest collection),cardboard,11,ambient,11,4,8,15.92626401958288,10.378436776809904,0
2038-05-06 20:03:13.628227055,Truck_10,30.99903582329765,171.86633094775468,238.92507398509017,Delivered,61.166917963999616,Detour,22.098393798844658,479.6644945903536,5.988049869802998,Weather,89.30184996952597,281.00668902150426,0.0234805617169923,Wheat,Storage (post-harvest collection),paper,4,ambient,20,3,5,7.773417068485787,7.204582482653131,0
2052-07-22 06:36:40.286145806,Truck_1,77.83689878052672,5.84825664661894,423.6923848969915,Delayed,69.7007231943181,Heavy,16.949198788672547,318.683252276675,3.948176501323286,Weather,72.86532210797266,161.61076272105228,1.0072385906568535,"Beans, dry",Storage,cardboard,16,ambient,6,0,7,16.593081535102456,7.973577681480008,0
2028-09-25 12:42:31.826263666,Truck_10,70.73642728857693,-84.3670219532794,333.9352432033662,Delivered,63.05164398854058,Clear,15.125900899319516,110.27207606293923,4.998883364653703,Weather,97.7690165200437,126.24356661801896,0.0,Sorghum,Storage (post-harvest collection),foil,20,ambient,12,0,9,23.401918253908896,4.689092289855347,0
2037-05-02 21:36:03.790803373,Truck_6,63.17482575976273,-150.9287567715887,336.04303775322825,In Transit,58.7999742075213,Detour,49.88052585158466,95.3849846830428,9.835284883667692,Weather,71.38654729390393,238.26167712909697,0.0006677614181746,Maize (corn),Storage (post-harvest collection),paper,15,ambient,21,5,5,17.326999814461587,10.074890984540485,0
2051-04-26 16:17:03.927482367,Truck_7,-29.666713790207712,-18.621762726337927,249.3967815578551,In Transit,59.477016048939696,Clear,27.75107811322451,142.0004464577181,5.002529017086283,Unknown,79.8005378272004,162.4288662957043,0.0366260710328697,"Onions and shallots, green",Storage (post-harvest collection),paper,6,ambient,16,2,4,16.631943557204494,12.174176661455336,0
2051-10-25 00:29:10.178002954,Truck_5,41.570507241011626,81.59582221684258,440.5757445734736,Delayed,66.83628950369851,Detour,47.91672158613679,356.4417825327992,7.819541755269694,Mechanical Failure,76.36044192370568,300.8820912546786,1.017084322827565,"Other tropical and subtropical fruits, n.e.c.",Wholesale,glass,30,ambient,0,2,10,11.484030833355604,11.354895735713209,0
2047-06-24 09:54:36.466487885,Truck_5,-14.17842514101138,-89.0723530043167,167.97851541544753,In Transit,58.3539762095127,Heavy,43.19771045392392,381.1944071093259,4.010956808469972,Mechanical Failure,70.84986093671216,137.6414779310711,1.019165711269007,Rice,Storage (post-harvest collection),plastic,5,ambient,9,0,6,12.708141004147832,18.424205024377088,1
2025-12-20 15:37:28.676421382,Truck_8,-61.71339103929602,144.26791771738706,405.9349766314615,In Transit,50.89677041888108,Heavy,55.09600463484259,424.0095583904886,0.877678093789877,Mechanical Failure,87.8567281965585,236.5417265486581,0.9944707165640616,Millet,Storage (post-harvest collection),glass,17,ambient,15,5,12,5.408139611050323,13.282097659518197,1
2031-02-26 20:42:00.381476045,Truck_2,4.264558850517136,-72.23367680829391,358.540382780085,Delivered,78.8652282179765,Clear,20.620499790457437,359.0059849236839,8.937236217461692,Weather,93.17346243061772,236.69672746302777,0.0145407501022855,Rice,Storage (post-harvest collection),plastic,11,ambient,20,2,2,12.374428410389338,7.000056034138449,0
2028-01-18 14:42:39.188126713,Truck_1,6.683338186407835,173.25911925582474,114.53281852721088,Delivered,79.29936911944924,Detour,54.63298300656745,362.2537893748632,1.015105955059369,Unknown,95.8779575954131,223.59261079743587,0.0361095491352176,Sorghum,Storage (post-harvest collection),paper,30,ambient,14,1,1,16.520828763986415,6.609244265906216,0
2037-01-04 23:05:14.583924770,Truck_5,-38.91489770217277,-46.986153103057056,327.20669700973235,Delayed,65.2129405356624,Clear,50.77527992297849,231.53675154778284,9.017148203031422,Traffic,90.67824743738431,145.25579216517713,0.9992339070930816,Maize (corn),Storage (post-harvest collection),cardboard,30,ambient,23,6,1,19.171020346308342,13.824010931312143,1
2040-10-31 21:23:03.600303948,Truck_7,-0.7677081015116105,-34.233835240077816,337.53009919667056,In Transit,55.32263012060783,Detour,39.39090915256137,182.6962006770923,2.006549470301247,Mechanical Failure,87.88142921262926,144.03199720378976,0.0211441559716451,Wheat,Storage (post-harvest collection),glass,4,ambient,21,2,10,23.4151680276424,5.199959679582659,0
2045-05-27 01:04:37.501006484,Truck_5,-40.150466162268415,-49.115209441294134,323.9864398171141,Delayed,65.7029558357793,Clear,50.698371084878765,229.61289860035097,9.136627231437028,Traffic,89.77738367034307,141.75595438939033,0.9856885738823497,Millet,Storage (post-harvest collection),cardboard,22,ambient,1,5,5,19.332199812659255,8.344016540796023,0
2053-01-11 19:04:16.368119359,Truck_4,-1.8964817210146483,-84.77680566888111,370.17603538113127,Delayed,70.06687896613087,Clear,60.25918234972251,484.34727993438383,8.996777142029305,Traffic,66.53189380565863,167.59250363407128,1.0142785894096402,Sorghum,Transport,glass,18,ambient,19,5,1,22.55850664919364,10.909211553117109,0
2030-07-15 17:19:53.058117956,Truck_4,64.53467526339891,-79.24700424190645,172.2482712524785,In Transit,58.77648403320706,Detour,35.51469509646758,281.1605585057827,8.961330781450881,Mechanical Failure,61.47118537851954,238.0132445090709,0.0056093353703909,Wheat,Storage (post-harvest collection),foil,30,ambient,17,0,7,13.83754891242934,1.6296904903807483,0
2027-09-16 10:08:16.155436069,Truck_2,56.39235428344589,180.0,447.20807459649654,In Transit,55.14447518877276,Heavy,54.43598837657487,501.23078557749267,2.024669231699435,Mechanical Failure,86.80686691038072,174.61402591141646,1.0047233585767918,Maize (corn),Storage,glass,7,ambient,10,3,9,6.345707820940831,22.262016523751097,1
2034-07-28 20:16:19.170358539,Truck_8,90.0,-160.6980693984926,381.8820743376204,In Transit,69.42758296113497,Detour,16.052166551114095,239.17868986451197,2.875086616893428,Weather,90.884716506194,291.8763193595637,0.0186247572608334,Rice,Storage (post-harvest collection),glass,13,ambient,20,4,7,11.725050213552043,5.170825841748139,0
2027-09-12 11:12:21.711460024,Truck_9,0.920021808861246,95.63748149923263,264.931948793006,Delivered,60.18733804807198,Heavy,57.06612101559198,103.69354623099976,1.9761250805132309,Traffic,65.43796219885216,200.1829314920699,1.0060970526579536,Fonio,Storage (post-harvest collection),plastic,27,ambient,11,6,9,16.807990064685015,8.925350025954238,0
2038-05-18 10:36:46.892769635,Truck_1,-8.492011403461877,-155.70288576690888,209.1568055378924,In Transit,64.93610661578901,Heavy,49.666204213582105,192.8894726353441,9.929552340344522,Mechanical Failure,84.12803986009239,143.10948352243253,0.9798424509962148,Maize (corn),Transport,plastic,16,ambient,10,1,5,18.403032680433867,7.00429200209185,0
2041-12-26 16:04:56.133591175,Truck_8,14.959090587105733,-29.584700033884474,484.00354308863473,Delivered,66.5206038339913,Heavy,41.01998397417197,107.50437876650088,1.0720949949357594,Mechanical Failure,66.55569698112052,151.0074730695144,1.007017013373784,Maize (corn),Storage,foil,28,ambient,16,3,12,16.35599663514213,16.40366890577334,1
2050-12-17 21:16:21.698475361,Truck_7,-19.72144271919031,-147.23339158050666,251.09535080844796,Delayed,51.46798108722503,Heavy,54.4848091181722,236.04031250117677,10.078506307161565,Unknown,92.63447825276972,267.5012998766519,1.0063897112883753,Maize (corn),Processing,glass,30,ambient,21,5,12,12.72518290462698,9.975780971274752,0
2038-09-14 19:21:16.383855820,Truck_5,-15.492648423062771,22.990537390772925,232.57386582076424,In Transit,69.1120024972119,Clear,34.20555779317246,300.0695452767329,2.0857488887542597,Mechanical Failure,62.364051357262205,269.0893316251461,0.0036904971854366,Maize (corn),Storage (post-harvest collection),glass,22,ambient,19,1,9,10.876370777858448,4.443887386462658,0
2041-02-27 01:17:41.504663944,Truck_6,26.990514687624657,39.24682724947696,239.4411015746421,Delayed,57.51486894623771,Clear,32.72564019053574,301.66863472146133,8.234677139231646,Traffic,70.52097839297882,111.9973274795238,0.9941414286095092,Sorghum,Storage (post-harvest collection),plastic,2,ambient,1,2,2,19.012639059392367,15.588953210287688,1
2043-03-15 10:11:10.337247491,Truck_4,-10.609074629009276,-1.0717373990683634,139.49309896309876,Delivered,67.34573436829889,Clear,36.317814449666,238.0574467605017,4.154175488488701,Traffic,86.37066001640525,267.79045080179134,0.0024476265415687,Rice,Storage,foil,19,ambient,10,6,3,23.896518831995454,0.8339916736502127,0
2025-08-16 01:06:51.577112749,Truck_7,-73.38501237331056,155.9258657789136,449.21902287399064,Delayed,67.23574011709147,Detour,24.34124263894553,184.3120380240289,8.139866945198248,Unknown,69.62658832341248,224.27824512739605,0.9775059515099396,Wheat,Storage (post-harvest collection),paper,15,ambient,1,5,8,9.029033368382114,9.52294763510692,0
2043-11-10 14:21:53.117568731,Truck_2,42.24307314035523,72.96027757537516,141.5844305383336,Delayed,70.05168281884977,Heavy,53.44686636524058,152.10752786199978,1.0226067716629643,Mechanical Failure,83.93465571992773,244.3299314587819,0.977494638061245,Sorghum,Storage (post-harvest collection),cardboard,16,ambient,14,1,11,16.50752645786735,12.403471965815916,0
2032-01-26 09:47:33.039001137,Truck_3,13.481405706905273,155.76555059030804,392.5440698295026,In Transit,62.706180846710595,Detour,10.988810356455074,415.45061355478424,1.9253572112977015,Weather,69.1852978298098,110.0333606614284,0.0036268596666207,Millet,Transport,paper,2,ambient,9,0,1,13.554040308879491,6.045437398649787,0
2036-03-15 01:06:12.522239625,Truck_7,33.05059250773163,-105.32693100339264,251.495772989239,Delayed,72.04471857562396,Detour,53.703321133497624,158.84905299678817,6.054614632232285,Mechanical Failure,86.92809989262938,223.28073868911824,0.9783736804684944,Rice,Storage (post-harvest collection),foil,9,ambient,1,5,3,17.906978312340932,14.059864046954392,1
2030-04-23 02:24:56.611087412,Truck_1,-28.8543597472631,-70.56493438239063,403.0422572289588,Delayed,56.49519774188683,Detour,50.824624284499194,152.47620720279974,3.9729215541414966,Weather,82.83758442849528,156.11940554430132,1.0012993887398085,Rice,Storage (post-harvest collection),foil,8,ambient,2,1,4,17.57418443760225,21.78262804580388,1
2049-02-03 15:53:03.995609641,Truck_7,66.27105980013783,82.31377359691707,239.16903003643188,In Transit,55.74859603346196,Detour,50.22719614367771,274.12232796466014,7.028287495536767,Weather,88.51715450793068,264.6609119676595,0.0,Sugar cane,Storage (post-harvest collection),plastic,17,ambient,15,2,2,19.708954892655527,2.610032654987172,0
2031-12-05 02:48:31.003853887,Truck_10,-4.386467006227088,112.54411265977846,328.8071307548654,In Transit,52.52680771629088,Clear,48.7870680337669,207.4809276690585,8.142623887041113,Mechanical Failure,98.63205221081088,102.47688071812496,0.0,"Meat of cattle with the bone, fresh or chilled",Processing,paper,17,cold,2,4,12,2.2510394829985088,6.510676713054618,0
2025-07-22 10:29:03.354108796,Truck_6,-65.70724332665411,44.98944650787739,149.17564220739874,Delivered,63.25560425296898,Detour,13.89150811506534,410.0552044264056,9.026747531641927,Weather,80.95568455081785,137.11321442932933,0.0,Maize (corn),Storage (post-harvest collection),glass,20,ambient,10,1,7,11.37598096398336,11.076587492266937,0
2042-12-16 05:40:04.356986761,Truck_1,-52.10133733437238,29.378830003819505,397.5226570523563,Delivered,75.38381528053762,Detour,57.80993950361854,182.0083563388444,0.8435377870390939,Traffic,99.24979566149692,193.2838286696058,0.0,Rice,Storage (post-harvest collection),cardboard,19,ambient,5,1,12,19.730007718447727,6.864371538907789,0
2050-05-01 14:32:56.114524364,Truck_6,58.05765725024387,155.11100679071342,288.7563129266147,Delivered,56.17368753435354,Heavy,30.258703419373628,187.51985503926664,8.900295172551354,Traffic,90.2922514935084,126.66927754792556,0.9944129984060386,Millet,Storage (post-harvest collection),glass,22,ambient,14,6,5,12.521401028956069,5.904109077407423,0
2025-07-06 22:32:43.893873543,Truck_4,50.149515358992296,-23.73546173306476,314.75707796664466,Delivered,65.06235168920158,Clear,48.451094188055805,133.72561265736618,6.066455908988324,Unknown,99.85329486973242,124.75060113106242,0.0,Rice,Storage (post-harvest collection),paper,29,ambient,22,6,7,17.131422847435402,2.9070353863468883,0
2042-01-14 00:15:15.803998232,Truck_3,74.15291966822309,54.108678458792824,452.3971579211985,In Transit,73.55508059710574,Heavy,45.000283734243226,278.92166827486676,5.043680869089434,Weather,87.24802611060028,258.754893965602,0.9875203850621684,Rice,Processing,paper,19,ambient,0,1,1,15.982486022323158,10.562046610827965,0
2044-08-10 20:46:14.793732882,Truck_10,-59.660197873773626,163.2312456355782,182.9677917333419,Delayed,50.54669208228802,Heavy,32.08387182996116,245.86560401056752,2.015520016138044,Mechanical Failure,65.15928821841146,203.55767555587587,0.979788925267253,Sorghum,Transport,plastic,1,ambient,20,2,8,19.306514724407165,19.08439567828005,1
2036-09-16 12:55:47.629452288,Truck_7,-73.37977786427459,125.24862285566611,221.95528473576385,In Transit,55.25059764839949,Clear,22.6294290026006,153.20139086562452,3.998623536166103,Weather,63.29110590204681,216.97384095801027,0.0089084607547513,Cucumbers and gherkins,Retail,glass,24,ambient,12,1,9,8.709643360507876,6.0112296676500385,0
2035-12-22 00:54:17.814469814,Truck_6,-33.69038877092178,72.75593036693466,313.4552158722571,In Transit,54.716284360225345,Clear,52.49492100521846,229.2535994450024,8.976579047895996,Traffic,71.67274120849694,112.2443103311313,0.0,Sorghum,Storage (post-harvest collection),glass,1,ambient,0,5,12,6.507376784972733,7.057665190077768,0
2043-10-06 16:24:51.028998494,Truck_1,-76.28303048727034,-157.31634814040197,215.54419447407005,In Transit,66.78395421641616,Detour,35.48950968470144,177.6216983449639,9.997525922702591,Weather,86.44225648736652,185.0835848575671,0.0,Maize (corn),Storage (post-harvest collection),plastic,5,ambient,16,1,10,21.012247081790164,7.84841363020189,0
2025-05-22 10:40:02.587771192,Truck_5,28.66699363156628,-35.497773828818936,195.13591666622077,In Transit,51.634139463451675,Clear,39.63153831338133,429.79281756323775,3.913617605049896,Weather,86.81581574409961,105.78540789118266,0.0163645181476794,Canned mushrooms,Households,plastic,19,ambient,10,3,5,16.282747606117546,17.775961354529404,1
2035-03-24 06:34:11.183552265,Truck_9,68.47172663372316,-83.94117709569028,181.5958472555548,Delayed,50.41849834785028,Clear,31.311306394716503,485.9024771851288,9.981261028217382,Unknown,75.56439855872428,253.84431095827335,1.0161088031473309,Rice,Storage (post-harvest collection),cardboard,3,ambient,6,5,3,17.822089349812654,10.653286838651216,0
2035-08-09 01:53:26.700946391,Truck_10,-69.40748429734545,-32.03145604690463,285.75756860035415,Delivered,68.75299951827928,Clear,33.02577750960418,148.87747172383632,3.98549502632872,Unknown,74.04981544244691,219.56222056765296,0.0036745438772031,Wheat,Storage (post-harvest collection),cardboard,12,ambient,1,3,8,12.247080107472716,7.250210892144297,0
2040-04-27 23:06:55.918602228,Truck_2,56.91214459687858,-34.092622864556965,258.53950455934853,Delivered,78.47511776259275,Heavy,24.032105453202337,106.06532866729763,2.93062080514569,Weather,66.33211659393031,219.8392475375374,0.9862540352171068,Wheat,Storage (post-harvest collection),plastic,16,ambient,23,4,4,17.714862475835858,16.435938390029406,1
2043-11-29 22:10:06.501118660,Truck_3,48.642320111700734,-103.51253815610988,257.7684939219086,Delayed,66.73641866210926,Detour,43.3955983030144,296.65458664849876,5.929323856622311,Traffic,72.71181142866232,151.00261800864303,1.0296430033716786,Wheat,Storage (post-harvest collection),glass,27,ambient,22,6,11,22.290369277375188,5.25320688697048,0
2041-05-08 03:16:30.576279163,Truck_2,70.18823557056555,-60.20113459644791,425.8528450674446,Delayed,74.12012106925573,Clear,54.7048750126634,495.1643554193401,0.9849417246476826,Unknown,86.09094703186179,285.84088074714293,0.992871177276924,Rice,Storage (post-harvest collection),foil,2,ambient,3,2,5,23.076206125006564,19.661049471529708,1
2033-05-12 21:52:00.889165938,Truck_9,77.56010120452143,16.447298804034215,424.2384748765713,Delayed,68.94008893806111,Heavy,52.61364247605442,128.65100358829616,5.9543386596632235,Unknown,77.1474850851359,101.63848796286736,0.983183142145781,Rice,Storage (post-harvest collection),foil,2,ambient,21,3,5,20.49715490382071,22.070754271213325,1
2051-09-22 23:57:51.785988212,Truck_7,-73.87712228261663,157.5639080186468,459.5637817221908,Delayed,67.21120932576383,Detour,23.14604134767002,191.01198574398833,8.017097986451708,Unknown,68.97497579831973,218.9799848768317,0.9965209899622262,Wheat,Storage (post-harvest collection),paper,16,ambient,23,4,9,9.0620082232326,16.062049861272044,1
2032-11-22 23:08:30.330706179,Truck_4,-69.22705690842761,101.55811132515244,150.27221008622502,Delivered,59.23692244608308,Detour,53.11170283944863,157.06366949593482,10.0407916215623,Weather,65.9709588802245,190.39083218866503,0.0,Maize (corn),Transport,cardboard,5,ambient,23,0,11,24.93417346865442,9.396904884148832,0
2027-08-02 05:09:57.028358132,Truck_5,-27.051639485300903,127.67247583725344,479.9556534091079,Delayed,49.96427051487824,Clear,50.93336379053699,461.556744075105,6.068744253924821,Mechanical Failure,88.29186561383567,271.8664649443482,1.0009554284059612,Maize (corn),Storage,cardboard,7,ambient,5,0,8,14.343494130879744,13.789878313415915,1
2040-01-14 13:53:05.564526677,Truck_4,90.0,-112.58437377696464,141.60543033237383,Delayed,65.53163214136026,Detour,22.96160451171525,359.49744936648256,10.000410605008232,Traffic,89.11494202143086,200.22444367354905,0.98629937378369,Millet,Storage (post-harvest collection),cardboard,4,ambient,13,5,1,19.685272296659193,16.61286735439898,1
2045-05-07 02:54:53.608675599,Truck_2,57.30652166245394,-50.32806099817761,356.3929435224625,In Transit,55.84657293582125,Detour,43.435885300498335,211.82605996172376,2.136261742764201,Weather,60.22958013728638,111.26344636311578,0.0,Maize (corn),Transport,foil,17,ambient,2,6,5,12.63730671125182,4.2696849477287575,0
2030-05-26 00:16:13.109315336,Truck_7,-15.01945993748994,121.32893358160008,182.07244791244565,In Transit,51.65895264812942,Clear,37.97810806452556,387.1183186167065,9.90129181839264,Unknown,91.83007715044796,292.54813782854876,0.0169741364662668,Fonio,Storage (post-harvest collection),cardboard,11,ambient,0,6,5,29.78675693824059,7.335501470143916,0
2043-05-07 20:34:57.094838500,Truck_1,-9.490046797315465,-66.16324229098959,104.77512468117332,Delayed,66.27836771638144,Heavy,52.77081452716831,245.05449901732385,1.855165223559449,Traffic,99.5314277325834,124.0508665479881,1.0104015627826402,Rice,Storage (post-harvest collection),glass,25,ambient,20,3,5,10.826730805166308,9.834813247452232,0
2030-12-26 04:20:52.487964123,Truck_10,-56.19908742640205,166.0959285894346,180.35554648767695,Delayed,50.36218148949964,Heavy,31.850222689028836,241.05012157434325,2.0847513564179634,Mechanical Failure,66.00946715321271,201.6224422621092,1.0344330522920573,Rice,Storage,cardboard,12,ambient,4,3,12,19.246980693907172,12.478459416706212,0
